"TIME_IN","COUNTRY","CITY","ADDRESS_CLEAN","LAT","LNG"
"2016-03-08 14:48:12","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-08 17:04:18","中国","福建市","中国%20福建市",26.0501182956607,117.984943119907
"2016-03-08 17:13:05","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-08 22:58:04","美国","纽约市","美国%20纽约市",22.5536733159771,114.139447249982
"2016-03-08 23:22:11","中国","陕西市","中国%20陕西市",35.8600262613228,109.503789290725
"2016-03-09 08:38:41","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-03-09 08:56:19","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-03-09 11:03:13","加拿大","多伦多市","加拿大%20多伦多市",34.5977406960455,119.186961516835
"2016-03-09 12:33:42","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-09 12:54:51","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-09 16:03:16","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-03-09 16:39:38","中国","安阳市","中国%20安阳市",36.1102667221811,114.351806507672
"2016-03-09 19:40:34","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-10 10:08:57","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-10 12:24:24","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-10 16:28:26","中国","合肥","中国%20合肥",31.8669422606869,117.282699091683
"2016-03-12 09:18:32","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-12 10:05:21","中国","郑州市","中国%20郑州市",34.7566100641403,113.649643849864
"2016-03-13 09:17:03","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-13 16:44:18","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2016-03-14 11:26:38","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2016-03-14 11:49:14","中国","郑州市","中国%20郑州市",34.7566100641403,113.649643849864
"2016-03-14 19:11:12","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
